id,favorite_count,favorited,id,retweet_count,retweeted,id,favorite_count,favorited,id,retweet_count,retweeted,Clean_Text
1600067648221548544,0,False,1600067648221548544,0,False,1.5991294260248003e+18,0.0,False,1.5991294260248003e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600066859121799168,0,False,1600066859121799168,56,True,1.5991291442433925e+18,0.0,False,1.5991291442433925e+18,0.0,False,realcamrobnumber fancytomboy rodimusprime homecoming year party go game year ai https t co aliaphbpos
1600065881236611072,0,False,1600065881236611072,0,False,1.59912913447066e+18,0.0,False,1.59912913447066e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600065842544263169,0,False,1600065842544263169,22,True,1.599129037439279e+18,0.0,False,1.599129037439279e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600063426784817153,0,False,1600063426784817153,56,True,1.5991278220603556e+18,0.0,False,1.5991278220603556e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600062967936356352,0,False,1600062967936356352,56,True,1.599125771238355e+18,1.0,True,1.599125771238355e+18,0.0,False,mmolemi eish life fast mara know son go to wait number year graduate new role
1600062453391425536,0,False,1600062453391425536,0,False,1.599125482649555e+18,0.0,False,1.599125482649555e+18,7.0,True,rt thevibesnews graduate doctor placement zaliha prescription new health minister https t co bnumbermgwcepld
1600062247950163968,0,False,1600062247950163968,56,True,1.599125049713492e+18,0.0,False,1.599125049713492e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600059347718926341,0,False,1600059347718926341,56,True,1.5991241232836403e+18,0.0,False,1.5991241232836403e+18,0.0,False,sadiya_farouq good evening ma npower non graduate beneficiary happy new update get y https t co xcayxsynumbernk
1600058975449452544,3,True,1600058975449452544,0,False,1.5991227852465316e+18,0.0,False,1.5991227852465316e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600058751826157568,0,False,1600058751826157568,0,False,1.5991226090015457e+18,1.0,True,1.5991226090015457e+18,0.0,False,mbbs graduate name waleed malik lahore set new record achieve number gold medal 🏅 absolute proud moment family
1600058116280045569,0,False,1600058116280045569,0,False,1.599122355967492e+18,0.0,False,1.599122355967492e+18,3.0,True,rt crres_iub congratulation crres director dina okamoto dinaoca crres graduate affiliates melissa garcia muna adem
1600057799509102592,0,False,1600057799509102592,11,True,1.5991223381249475e+18,2.0,True,1.5991223381249475e+18,0.0,False,get new car hair grow graduate saturday december start great
1600056692771033089,0,False,1600056692771033089,0,False,1.5991213154198118e+18,0.0,False,1.5991213154198118e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600055626519830528,0,False,1600055626519830528,56,True,1.5991210960909312e+18,0.0,False,1.5991210960909312e+18,0.0,False,recommend job rochester ny https t co vgsqxnumbervennumber nursing
1600055248835743751,1,True,1600055248835743751,0,False,1.5991207292322652e+18,0.0,False,1.5991207292322652e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600053387583950848,0,False,1600053387583950848,13,True,1.5991205133388718e+18,0.0,False,1.5991205133388718e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600052477889486848,0,False,1600052477889486848,56,True,1.5991197735559127e+18,0.0,False,1.5991197735559127e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
1600052031363784704,0,False,1600052031363784704,0,False,1.5991194734912102e+18,0.0,False,1.5991194734912102e+18,5.0,True,rt agristok 📌 master phd graduate assistantships applied forest ecology state university new york united states 🇺 🇸
